id_unidad,clues,clave_presupuestal,nombre_corto,consultorio_medicina_general_o_familiar,consultorio_especialidad,consultorio_odontologia,consultorio_urgencias,consultorio_otros,consultorio_total,laboratorio_analisis_clinicos,laboratorio_areas_criticas,laboratorio_central,laboratorio_patologico,laboratorio_pruebas_especiales,laboratorio_urgencias,laboratorio_total,sala_urgencias,sala_expulsion,sala_dialisis,sala_hemodialisis,sala_cuidados_intensivos,sala_unidad_de_quemados,sala_patologia,sala_hemodinamia,sala_quimioterapia,sala_total,banco_leche,banco_sangre,quirofano,farmacia,stock_farmacia
U_ISSSTE_587,NLIST000023,019-204-04,UMF Cadereyta de Jiménez,2,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_588,NLIST000011,019-204-05,UMF Cd. Anáhuac,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_589,NLIST000035,019-204-07,UMF Doctor Arroyo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_590,NLIST000040,019-204-08,UMF Galeana,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_591,NLIST000064,019-204-09,UMF Gral. Bravo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_592,NLIST000320,019-204-10,CAF Gral. Terán,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_593,NLIST000262,019-204-12,CAF Iturbide,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_594,NLIST000245,019-204-13,CAF La Ascensión,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_595,NLIST000303,019-204-14,CAF Lampazos de Naranjo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_596,NLIST000081,019-204-16,UMF Montemorelos,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_597,NLIST000274,019-204-17,CMCT Palacio Federal (Monterrey),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_598,NLIST000180,019-204-18,CMCT SAT Administración Fiscal,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_599,NLIST000110,019-204-19,UMF Sabinas Hidalgo,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_600,NLIST000122,019-204-23,UMF Villa de Santiago,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_601,NLIST000361,019-204-24,CAF Cerralvo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_602,NLIST000332,019-204-25,CAF Hualahuises,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_603,PENDIENTE,019-204-26,CMCT Sindicato de SARH (SADER),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_604,NLIST000052,019-204-27,UMF El Potosí,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_605,NLIST000175,019-204-29,CAF Villa Dorada,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_606,NLIST000250,019-204-31,CAF San José de Raíces,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_607,NLIST000151,019-204-32,CMCT INEGI,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_608,NLIST000076,019-205-00,CMFEQ Linares,2,6,1,1,2,12,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
U_ISSSTE_609,NLIST000373,019-206-00,CMF Guadalupe Col. de Maestros,8,0,1,0,3,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
U_ISSSTE_610,NLIST000385,019-208-00,CMF Escobedo,8,1,1,0,3,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_611,OCIST000136,020-204-00,CMF Salina Cruz,3,1,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_612,OCIST000025,020-204-01,UMF Ciudad Ixtepec,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_613,OCIST000066,020-204-02,UMF Juchitán de Zaragoza,4,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_614,OCIST000585,020-204-03,UMF Unión Hidalgo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_615,OCIST000544,020-204-04,CAF Santiago Laollaga,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_616,OCIST000515,020-204-05,CAF Santiago Astata,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_617,OCIST000322,020-204-06,CAF El Espinal,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_618,OCIST000252,020-205-00,CH Tehuantepec,3,6,0,1,0,10,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
U_ISSSTE_619,OCIST000083,020-205-01,UMF Matías Romero,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_620,OCIST000211,020-205-02,UMF San Pedro Tapanatepec,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_621,OCIST000141,020-205-03,UMF San Francisco Ixhuatán,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_622,OCIST000392,020-205-04,CAF San Francisco del Mar,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_623,OCIST000346,020-205-05,CAF Palomares,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_624,OCIST000556,020-205-06,CAF Santo Domingo Zanatepec,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_625,PENDIENTE,020-205-07,CAF San Pedro Comitancillo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_626,OCIST000165,020-206-00,CH Tuxtepec,4,5,1,1,1,12,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
U_ISSSTE_627,OCIST000305,020-206-01,UMF Acatlán de Pérez Figueroa,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_628,OCIST000071,020-206-02,UMF Loma Bonita,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_629,OCIST000170,020-206-04,UMF San Lucas Ojitlán,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_630,OCIST000182,020-206-05,UMF Temascal,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_631,OCIST000590,020-206-06,CAF Valle Nacional,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_632,OCIST000380,020-206-08,CAF San Felipe Usila,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_633,OCIST000042,020-207-00,CH Huajuapan de León,4,6,1,1,0,12,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
U_ISSSTE_634,OCIST000532,020-207-02,CAF Juxtlahuaca,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_635,OCIST000264,020-207-05,UMF Silacayoápam,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_636,OCIST000276,020-207-06,UMF Tamazulapam,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_637,OCIST000124,020-207-08,UMF Putla Villa de Guerrero,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_638,OCIST000462,020-208-00,CMFEQ Puerto Escondido,3,3,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
U_ISSSTE_639,OCIST000206,020-208-02,UMF Pochutla,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
U_ISSSTE_640,OCIST000474,020-208-03,UMF Río Grande,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_641,OCIST000223,020-208-04,UMF Santa Rosa de Lima,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_642,OCIST000486,020-208-05,CAF Juquila,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_643,OCIST000491,020-208-09,CAF Santa María Huatulco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_644,OCIST000503,020-208-12,CAF Santa Cruz Huatulco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_645,OCIST000100,020-209-00,CMFEQ Oaxaca,13,5,1,1,3,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
U_ISSSTE_646,OCIST000351,020-209-01,CAF Ayutla Mixe,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_647,OCIST000404,020-209-02,CAF Cuicatlán,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_648,OCIST000030,020-209-04,UMF Guelatao de Juárez,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_649,OCIST000054,020-209-05,UMF Huautla de Jiménez,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_650,OCIST000095,020-209-06,UMF Miahuatlán de Porfirio Díaz,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_651,OCIST000363,020-209-07,CAF Ocotlán de Morelos,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_652,OCIST000450,020-209-08,UMF San Pablo Huixtepec,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_653,OCIST000281,020-209-10,UMF Teotitlán de Flores Magón,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_654,OCIST000153,020-209-11,UMF Telixtlahuaca,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_655,OCIST000573,020-209-12,CAF Tlacolula de Matamoros,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_656,OCIST000013,020-209-14,UMF Asunción Nochixtlán,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_657,OCIST000614,020-209-17,CAF Tamazulápam del Espíritu Santo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_658,OCIST000240,020-210-00,CH Pinotepa Nacional,3,4,1,1,0,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
U_ISSSTE_659,PENDIENTE,020-210-01,CAF Cacahuatepec,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_660,OCIST000235,020-211-00,CMFEQ Tlaxiaco,1,4,1,1,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
U_ISSSTE_661,OCIST000310,020-211-01,CAF Chalcatongo de Hidalgo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_662,PLIST000014,021-205-00,CMF Acatlán de Osorio,2,0,1,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
U_ISSSTE_663,PLIST000026,021-206-00,CMF Atlixco,2,0,1,0,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_664,PLIST000253,021-206-01,CAF Estación Atencingo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_665,PLIST000241,021-206-02,UMF Chiautla de Tapia,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_666,PLIST000096,021-206-03,UMF Izúcar de Matamoros,2,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_667,PLIST000072,021-207-00,CH Huauchinango,3,6,1,1,0,11,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
U_ISSSTE_668,PLIST000311,021-207-01,CAF Pahuatlán del Valle,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_669,PLIST000195,021-207-02,UMF Xicotepec de Juárez,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_670,PLIST000055,021-207-03,UMF Chignahuapan,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_671,PLIST000393,021-207-04,CAF Tetela de Ocampo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_672,PLIST000200,021-207-05,UMF Zacatlán,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_673,PLIST000154,021-208-00,CH Tehuacán,3,5,1,1,1,11,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0
U_ISSSTE_674,PLIST000043,021-208-01,UMF Cd. Serdán,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_675,PLIST000060,021-208-02,UMF Esperanza,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_676,PLIST000270,021-208-05,CAF Guadalupe Victoria,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_677,PLIST000125,021-209-00,CMF San Martín Texmelucan,3,0,1,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_678,PLIST000282,021-209-01,CAF Huejotzingo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_679,PLIST000171,021-210-00,CH Teziutlán,2,7,1,1,2,13,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0
U_ISSSTE_680,PLIST000031,021-210-01,UMF Cuetzalan del Progreso,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_681,PLIST000183,021-210-04,UMF Tlatlauquitepec,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_682,PLIST000422,021-210-06,CAF Zacapoaxtla,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_683,PLIST000460,021-210-07,UMF Zaragoza,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_684,PLIST000480,021-210-11,CAF Huehuetla,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_685,PLIST000212,021-214-00,CMFEQ Puebla,15,7,4,3,5,34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
U_ISSSTE_686,PLIST000381,021-214-04,CAF Villa Rafael Lara Grajales,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_687,PLIST000306,021-214-05,CAF Libres,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_688,PLIST000084,021-214-06,UMF San Juan Ixcaquixtla,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_689,PLIST000142,021-214-07,UMF Tecamachalco,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_690,PLIST000166,021-214-08,UMF Tepeaca,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_691,PLIST000224,021-214-11,CAF Acatzingo de Hidalgo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_692,PLIST000130,021-214-12,UMF Cholula,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_693,PLIST000113,021-214-13,UMF Col. Magisterial Federal México 68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_694,PLIST000323,021-214-14,CAF UH. FOVISSSTE San Roque,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_695,PLIST000335,021-214-15,CMCT SNTE (Puebla),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_696,PLIST000340,021-214-16,CAF Col. Reforma Sur,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_697,PLIST000352,021-214-17,CAF UH FOVISSSTE Villa Verde,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_698,PLIST000364,021-214-27,CMCT SAT Puebla Sur,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_699,PLIST000376,021-214-28,CMCT Secretaría de Educación del Estado de Puebla-SEP,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_700,PLIST000451,021-214-29,CMCT TFJA (San Andrés Cholula),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_701,QTIST000051,022-205-00,CMF Querétaro,8,0,2,0,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_702,QTIST000010,022-205-03,UMF Amealco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_703,QTIST000022,022-205-05,UMF Cadereyta de Montes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_704,QTIST000121,022-205-06,CAF Villa Colón,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_705,QTIST000133,022-205-07,CAF Ezequiel Montes,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_706,QTIST000034,022-205-08,UMF Jalpan de Serra,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_707,QTIST000150,022-205-13,UMF Tequisquiapan,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_708,QTIST000092,022-205-14,UMF Tolimán,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_709,QTIST000145,022-205-16,CAF Pedro Escobedo,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_710,QTIST000063,022-205-18,UMF Col. Satélite,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_711,QTIST000075,022-205-19,UMF Azteca III,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_712,QTIST000046,022-206-00,HG Querétaro,0,23,0,1,1,25,1,0,0,0,0,0,1,3,1,1,2,2,0,1,1,1,12,0,1,3,1,0
U_ISSSTE_713,PENDIENTE,022-207-00,CMFEQ San Juan del Río,4,1,1,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
U_ISSSTE_714,QRIST000043,023-204-00,CH Chetumal,0,11,1,1,2,15,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0
U_ISSSTE_715,QRIST000026,023-204-01,UMF Felipe Carrillo Puerto,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
U_ISSSTE_716,QRIST000060,023-204-02,UMF José Ma. Morelos,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_717,QRIST000096,023-204-03,CAF Bacalar,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_718,QRIST000055,023-205-00,CH Cd. Cancún,4,8,1,1,4,18,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0
U_ISSSTE_719,QRIST000072,023-205-01,UMF Kantunilkín,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_720,QRIST000031,023-205-02,UMF Isla Mujeres,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_721,PENDIENTE,023-205-05,UMF Playa del Carmen,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_722,QRIST000014,023-206-00,CMFEQ Cozumel,3,6,1,1,3,14,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
U_ISSSTE_723,QRIST000084,023-207-00,CE Clidda Chetumal,10,0,1,0,5,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_724,SPIST000113,024-204-00,"HG San Luis Potosí, S.L.P.",0,21,0,3,1,25,1,0,0,1,0,0,2,0,2,1,1,2,0,1,1,0,8,0,1,3,1,0
U_ISSSTE_725,SPIST000055,024-205-00,CH Ciudad Valles,4,7,1,1,1,14,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,3,0,0,1,1,0
U_ISSSTE_726,SPIST000072,024-205-02,UMF Ébano,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_727,SPIST000282,024-205-03,CAF Tamasopo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_728,SPIST000154,024-205-04,UMF Tanquián de Escobedo,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_729,SPIST000183,024-205-05,UMF Xilitla,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_730,SPIST000043,024-205-10,UMF Tancanhuitz de Santos,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_731,SPIST000294,024-205-11,CAF San Vicente,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_732,SPIST000311,024-205-14,CAF El Naranjo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
U_ISSSTE_733,SPIST000212,024-206-00,"CMFEQ Dr. Pedro Bárcena Hiriart, S.L.P.",14,15,2,0,4,35,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,1,1,0
