id_unidad,clues,clave_presupuestal,nombre_corto,camas_censables_adultos_cirugia,camas_censables_adultos_medicina_interna,camas_censables_adultos_gineco_obstetricia,camas_censables_adultos_total,camas_censables_pediatria_camas,camas_censables_pediatria_cunas,camas_censables_pediatria_incubadoras,camas_censables_pediatria_total,camas_censables_total,camas_transito_urgencias_adultos,camas_transito_urgencias_pediatria,camas_transito_trabajo_de_parto,camas_transito_cuidados_intensivos,camas_transito_recuperacion,camas_transito_cunas,camas_transito_otras,camas_transito_total
U_ISSSTE_343,HGIST000263,013-210-11,CMCT Pensionados y Jubilados (ISSSTE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_344,JCIST000074,014-204-00,"CMF Dr. Arturo Glez, Guadalajara No. 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_345,JCIST000161,014-204-01,UMF Ahualulco de Mercado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_346,JCIST000016,014-204-02,UMF Ameca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_347,JCIST000272,014-204-03,CAF Colotlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_348,JCIST000820,014-204-04,CAF Villa Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_349,JCIST000511,014-204-05,CAF Magdalena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_350,JCIST000680,014-204-06,CAF Tala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_351,JCIST000342,014-204-07,CMCT Palacio Federal (Guadalajara),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_352,JCIST000436,014-204-08,CAF Huejúcar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_353,JCIST000144,014-204-09,CAF Tequila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_354,JCIST000330,014-204-10,CAF Etzatlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_355,JCIST000441,014-204-11,CAF Huejuquilla El Alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_356,JCIST000354,014-204-12,CMCT FSTSE (Guadalajara),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_357,JCIST000185,014-204-14,CAF El Arenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_358,JCIST000226,014-204-15,CAF Bolaños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_359,JCIST000540,014-204-16,CAF Mezquitic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_360,JCIST000296,014-204-17,CAF Cuquío,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_361,JCIST000366,014-205-00,CMF Guadalajara No. 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_362,JCIST000091,014-205-02,UMF Tecolotlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_363,JCIST000050,014-205-04,UMF Cocula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_364,JCIST000856,014-205-09,CAF UHF. Estatuto Jurídico Tuzania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_365,JCIST000371,014-205-10,CAF UH. FOVISSSTE Miravalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_366,JCIST000383,014-205-11,CMCT Secretaría de Educación del Estado de Jalisco-SEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_367,JCIST000156,014-205-15,CAF Acatlán de Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_368,JCIST000651,014-205-16,CAF San Martín Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_369,JCIST000844,014-205-19,CAF Zacoalco de Torres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_370,JCIST000885,014-205-20,CMCT SAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_371,JCIST000890,014-205-21,CMCT TFJA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_372,JCIST000901,014-205-22,CAF Guachinango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_373,JCIST000931,014-205-24,CMCT Sindicato Nacional de Trabajadores de la Secretaría de Salud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_374,JCIST000395,014-206-00,CMF Guadalajara No. 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_375,JCIST000465,014-206-01,UMF Atequiza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_376,JCIST000301,014-206-02,CAF Chapala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_377,JCIST000494,014-206-03,CAF Jocotepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_378,JCIST000033,014-206-04,UMF La Barca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_379,JCIST000564,014-206-05,UMF Ocotlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_380,JCIST000861,014-206-06,CAF Zapotlanejo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_381,JCIST000190,014-206-07,CAF Atotonilco el Alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_382,JCIST000115,014-206-08,UMF Tepatitlán de Morelos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_383,JCIST000622,014-206-09,CAF El Salto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_384,JCIST000750,014-206-11,UMF San Martín de las Flores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_385,JCIST000733,014-206-12,CAF Tizapán el Alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_386,JCIST000173,014-206-13,CAF Arandas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_387,JCIST000202,014-206-14,CAF Ayotlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_388,JCIST000400,014-206-15,CMCT SNTE (Guadalajara),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_389,JCIST000593,014-206-17,CAF Poncitlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_390,JCIST000482,014-206-18,CAF Jesús María,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_391,JCIST000832,014-206-19,UMF Yahualica de González Gallo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_392,JCIST000745,014-206-21,CMCT SAGARPA (El Álamo),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_393,JCIST000313,014-206-23,CAF Degollado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_394,JCIST000424,014-206-27,CAF UHF. Unidad Modelo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_395,JCIST000506,014-207-00,CMF Lagos de Moreno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_396,JCIST000325,014-207-01,CAF Encarnación de Díaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_397,JCIST000470,014-207-02,CAF Jalostotitlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_398,JCIST000576,014-207-03,CAF Ojuelos de Jalisco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_399,JCIST000634,014-207-04,CAF San Juan de los Lagos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_400,JCIST000663,014-207-05,UMF San Miguel el Alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_401,JCIST000103,014-207-06,UMF Teocaltiche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_402,JCIST000646,014-207-07,CAF San Julián,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_403,JCIST000045,014-208-00,CH Cd. Guzmán,6,8,4,18,2,0,0,2,20,4,0,1,0,9,0,0,14
U_ISSSTE_404,JCIST000791,014-208-01,UMF Tuxpan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_405,JCIST000721,014-208-02,CAF Tecalitlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_406,JCIST000704,014-208-03,CAF Tamazula de Gordiano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_407,JCIST000535,014-208-04,CAF Mazamitla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_408,JCIST000716,014-208-05,CAF Tapalpa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_409,JCIST000675,014-208-08,CAF Sayula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_410,JCIST000815,014-208-09,CAF San Gabriel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_411,JCIST000021,014-209-00,CMF Autlán de Navarro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
U_ISSSTE_412,JCIST000214,014-209-01,CAF Ayutla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_413,JCIST000062,014-209-02,UMF El Grullo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_414,JCIST000453,014-209-03,UMF La Huerta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_415,JCIST000925,014-209-04,UMF Unión de Tula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_416,JCIST000255,014-209-07,CAF Cihuatlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_417,JCIST000610,014-209-12,CAF Villa Purificación,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_418,JCIST000260,014-209-13,CAF San Patricio Melaque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_419,JCIST000243,014-209-14,CAF Casimiro Castillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_420,JCIST000284,014-209-15,CAF Cuautitlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_421,JCIST000086,014-210-00,CH Puerto Vallarta,3,3,4,10,1,0,0,1,11,3,0,1,0,1,1,3,9
U_ISSSTE_422,JCIST000120,014-210-01,UMF Tomatlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_423,JCIST000762,014-210-02,CAF Tomatlán Campamento SAGARPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_424,JCIST000231,014-210-04,CAF El Tuito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_425,JCIST000692,014-210-05,CAF Talpa de Allende,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_426,JCIST000523,014-210-06,UMF Mascota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_427,JCIST000873,014-213-00,CEQ Guadalajara,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,13
U_ISSSTE_428,PENDIENTE,014-219-00,"HG Dr. Valentín Gómez Farías, Zapopan",93,86,19,198,11,6,0,17,215,26,9,2,10,7,0,80,134
U_ISSSTE_429,MCIST000215,015-204-00,HG Toluca,36,47,19,102,11,0,0,11,113,12,4,2,8,9,0,17,52
U_ISSSTE_430,MCIST000075,015-205-00,CMF Ecatepec de Morelos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_431,MCIST000174,015-205-01,UMF San Juan Teotihuacán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_432,MCIST000220,015-205-02,UMF Zumpango de Ocampo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_433,MCIST000010,015-205-03,UMF Tepexpan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_434,MCIST000396,015-205-04,CAF UH. FOVISSSTE Ecatepec de Morelos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_435,MCIST000116,015-206-00,CMF Valle de Aragón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_436,MCIST000355,015-207-00,CMF Satélite Naucalpan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_437,MCIST000203,015-208-00,CMF Tlalnepantla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_438,MCIST000186,015-210-00,CMF Texcoco de Mora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
U_ISSSTE_439,MCIST000022,015-210-01,UMF Amecameca de Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_440,MCIST000051,015-210-02,UMF Chalco de Díaz Covarrubias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_441,MCIST000063,015-211-00,CMFEQ Xalostoc,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6
U_ISSSTE_442,MCIST000401,015-213-00,CMF Nueva Oxtotitlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_443,MCIST000034,015-213-02,UMF Atlacomulco de Fabela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
U_ISSSTE_444,MCIST000290,015-213-03,CAF Ixtapan de la Sal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_445,MCIST000080,015-213-04,UMF Ixtlahuaca de Rayón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_446,MCIST000092,015-213-05,UMF Jilotepec de Abasolo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3
U_ISSSTE_447,MCIST000162,015-213-06,UMF Tenancingo de Degollado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_448,MCIST000133,015-213-08,UMF Polotitlán de Ilustración,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_449,MCIST000145,015-213-09,UMF San Felipe del Progreso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_450,MCIST000191,015-213-10,UMF Santiago Tianguistengo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_451,MCIST000273,015-213-11,CAF San Pedro Limón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_452,MCIST000150,015-213-12,UMF Tejupilco de Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
U_ISSSTE_453,MCIST000413,015-213-13,CAF Texcaltitlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_454,MCIST000471,015-213-14,CAF Valle de Bravo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_455,MCIST000104,015-213-16,UMF Lerma de Villada (Villa Carmela),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_456,MCIST000256,015-213-17,CAF Villa Cuauhtémoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_457,MCIST000121,015-213-18,UMF San Jerónimo Acazulco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_458,MCIST000046,015-213-19,UMF Capulhuac de Mirafuentes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_459,MCIST000244,015-213-20,CMCT SAGARPA (Zinacantepec),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_460,PENDIENTE,015-213-23,CMCT Delegación del ISSSTE en el Estado de México,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_461,MCIST000454,015-213-24,CMCT Conalep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_462,MCIST000384,015-214-00,CMF Pantitlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
U_ISSSTE_463,MCIST000442,015-216-00,CMF Cuautitlán Izcalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_464,MCIST000331,015-216-01,CAF Cuautitlán de Romero Rubio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_465,MCIST000326,015-216-02,CAF Villa Nicolás Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_466,MCIST000483,015-219-00,CMFEQ Héroes Tecámac,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12
U_ISSSTE_467,MCIST000495,015-220-00,CMFEQ Juana Belén Gutiérrez de Mendoza,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,5
U_ISSSTE_468,MNIST000202,016-205-00,CH Uruapan del Progreso,8,8,8,24,2,4,2,8,32,7,3,3,0,1,0,4,18
U_ISSSTE_469,MNIST000366,016-205-02,CAF Gabriel Zamora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_470,MNIST000552,016-205-05,CAF Tingambato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_471,MNIST000330,016-205-06,CAF Cherán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_472,MNIST000441,016-205-07,CAF Nahuatzen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_473,MNIST000465,016-205-08,UMF Paracho de Verduzco,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
U_ISSSTE_474,PENDIENTE,016-205-09,CAF Nuevo Parangaricutiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_475,MNIST000016,016-206-00,CH Apatzingán de la Constitución,6,6,6,18,1,0,1,2,20,0,0,3,0,0,0,4,7
U_ISSSTE_476,MNIST000243,016-206-01,CAF Aguililla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_477,MNIST000284,016-206-02,CAF Coalcomán de Matamoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_478,MNIST000540,016-206-03,UMF Tepalcatepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_479,MNIST000132,016-206-04,UMF Nueva Italia de Ruiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_480,MNIST000062,016-206-07,UMF La Huacana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_481,MNIST000156,016-207-00,CMF La Piedad de Cabadas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
U_ISSSTE_482,MNIST000255,016-207-01,CAF Angamacútiro de la Unión,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_483,MNIST000675,016-207-02,CAF Pastor Ortíz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_484,MNIST000470,016-207-03,CAF Penjamillo de Degollado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_485,MNIST000535,016-207-04,CAF Tanhuato de Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_486,MNIST000646,016-207-05,CAF Yurécuaro No. 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_487,MNIST000231,016-208-00,CH Zitácuaro,4,4,3,11,2,2,0,4,15,6,1,1,0,0,1,0,9
U_ISSSTE_488,MNIST000260,016-208-01,CAF Angangueo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_489,MNIST000605,016-208-07,CAF Tuxpan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_490,MNIST000050,016-208-09,UMF Cd. Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_491,MNIST000074,016-208-10,UMF Huetamo de Nuñez ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_492,MNIST000226,016-209-00,CH Zamora,12,15,9,36,7,1,1,9,45,3,2,2,0,2,0,4,13
U_ISSSTE_493,MNIST000325,016-209-01,CAF Cotija de la Paz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_494,MNIST000045,016-209-02,UMF Chilchota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_495,MNIST000395,016-209-03,CAF Ixtlán de los Herbores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_496,MNIST000173,016-209-04,UMF Los Reyes de Salgado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_497,MNIST000482,016-209-05,CAF Purépero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_498,MNIST000523,016-209-06,CAF Tangancícuaro de Arista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_499,MNIST000634,016-209-07,CAF Vista Hermosa de Negrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_500,MNIST000144,016-210-00,CH Pátzcuaro,3,4,2,9,1,0,2,3,12,2,0,2,0,2,0,0,6
U_ISSSTE_501,MNIST000342,016-210-01,CAF Churumuco de Morelos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_502,MNIST000506,016-210-03,CAF Quiroga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_503,MNIST000593,016-210-04,CAF Puruarán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_504,MNIST000511,016-210-05,CAF Villa Escalante (Santa Clara),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_505,MNIST000190,016-210-06,UMF Tacámbaro de Codallos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_506,MNIST000021,016-210-07,UMF Ario de Rosales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
U_ISSSTE_507,MNIST000185,016-211-00,CH Sahuayo,2,2,2,6,1,0,0,1,7,1,0,0,0,0,0,2,3
U_ISSSTE_508,MNIST000086,016-211-01,UMF Jiquilpan de Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_509,MNIST000453,016-211-02,CAF Pajacuarán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_510,MNIST000412,016-211-03,CAF San José de Gracia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_511,MNIST000622,016-211-04,CAF Venustiano Carranza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_512,MNIST000103,016-212-00,"CH R. Flores Magón, Lázaro Cárdenas",3,4,3,10,3,0,2,5,15,3,0,2,0,2,0,4,11
U_ISSSTE_513,MNIST000033,016-212-01,UMF Arteaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_514,MNIST000115,016-212-04,UMF El Ranchito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_515,MNIST000214,016-213-00,CH Zacapu,4,5,3,12,3,0,0,3,15,2,1,0,0,1,0,1,5
U_ISSSTE_516,MNIST000301,016-213-01,CAF Coeneo de la Libertad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_517,MNIST000383,016-213-02,CAF Huaniqueo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_518,MNIST000424,016-214-00,CMF Morelia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_519,MNIST000313,016-214-01,CAF Contepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_520,MNIST000091,016-214-02,UMF Maravatío de Ocampo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
U_ISSSTE_521,MNIST000161,016-214-03,UMF Puruándiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_522,MNIST000494,016-214-04,CAF Queréndaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_523,MNIST000576,016-214-05,CAF Tlalpujahua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_524,MNIST000436,016-214-06,CAF Villa Morelos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_525,MNIST000663,016-214-08,CAF Zinapécuaro de Figueroa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_526,MNIST000354,016-214-09,CAF Epitacio Huerta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_527,MNIST000371,016-214-10,CAF Huandacareo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_528,PENDIENTE,016-214-11,CAF Acuitzio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_529,PENDIENTE,016-214-12,CAF Cuitzeo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_530,PENDIENTE,016-214-13,CMCT SEP (Morelia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_531,MSIST000025,017-205-00,"CH Dr. Rafael Barba Ocampo, Cuautla",12,14,8,34,2,1,2,5,39,13,4,2,0,3,0,11,33
U_ISSSTE_532,MSIST000071,017-205-01,UMF Jonacatepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_533,MSIST000211,017-205-02,CAF Tepalcingo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_534,MSIST000252,017-205-03,CAF Tlayacapan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_535,MSIST000141,017-205-04,CAF Cd. Ayala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
