id_unidad,clues,clave_presupuestal,situacion_juridica_inmueble,estatus_operativo,nombre_oficial,nombre_corto,nombre_unidad,tipo_unidad,sigla_tipo,nivel_atencion,atiende_nivel_adicional,institucion,entidad,municipio,subdelegacion,tipo_vialidad,nombre_vialidad,numero_exterior,numero_interior,tipo_asentamiento,nombre_asentamiento,codigo_postal,direccion_completa,latitud,longitud,coordenadas_validadas,fuente_coordenada,Observaciones
U_ISSSTE_498,MNIST000523,016-209-06,Subrogada,En Operación,Consultorio de Atención Familiar Tangancícuaro de Arista,CAF Tangancícuaro de Arista,Tangancícuaro de Arista,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Tangancícuaro,Michoacán,Calle,Ramón Silva,45,,Colonia,Centro,59750,"Calle Ramón Silva 45, Colonia Centro, Tangancícuaro, Michoacán, CP. 59750",19.890038072140282,-102.2073473804738,Validada,Anuario Estadístico 2025,
U_ISSSTE_499,MNIST000634,016-209-07,Subrogada,En Operación,Consultorio de Atención Familiar Vista Hermosa de Negrete,CAF Vista Hermosa de Negrete,Vista Hermosa de Negrete,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Vista Hermosa,Michoacán,Calle,Vasco de Quiroga Norte,42,,Colonia,Centro,59200,"Calle Vasco de Quiroga Norte 42, Colonia Centro, Vista Hermosa, Michoacán, CP. 59200",20.274042467327757,-102.47527653257326,Solicitar Validación,Anuario Estadístico 2025,No existe forma de determinar la presencia de un CAF
U_ISSSTE_500,MNIST000144,016-210-00,Propia,En Operación,Clínica Hospital Pátzcuaro,CH Pátzcuaro,Pátzcuaro,Clínica Hospital,CH,Segundo Nivel,Primer Nivel,ISSSTE,Michoacán,Pátzcuaro,Michoacán,Calle,Humildad,43,,Colonia,La Ilusión,61605,"Calle Humildad 43, Colonia La Ilusión, Pátzcuaro, Michoacán, CP. 61605",19.50420040678583,-101.62078904999764,Validada,Anuario Estadístico 2025,
U_ISSSTE_501,MNIST000342,016-210-01,Subrogada,En Operación,Consultorio de Atención Familiar Churumuco de Morelos,CAF Churumuco de Morelos,Churumuco de Morelos,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Churumuco,Michoacán,Calle,Ixtapatongo,85,,Colonia,Centro,61880,"Calle Ixtapatongo 85, Colonia Centro, Churumuco, Michoacán, CP. 61880",18.663130192687703,-101.64319177241838,Validada,Anuario Estadístico 2025,
U_ISSSTE_502,MNIST000506,016-210-03,Subrogada,En Operación,Consultorio de Atención Familiar Quiroga,CAF Quiroga,Quiroga,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Quiroga,Michoacán,Calle,Miguel Hidalgo,150,,Colonia,Centro,58420,"Calle Miguel Hidalgo 150, Colonia Centro, Quiroga, Michoacán, CP. 58420",19.66974825744844,-101.52850357925291,Solicitar Validación,Anuario Estadístico 2025,Google Maps no está disponible en la zona
U_ISSSTE_503,MNIST000593,016-210-04,Subrogada,En Operación,Consultorio de Atención Familiar Puruarán,CAF Puruarán,Puruarán,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Turicato,Michoacán,Calle,Mártires Agraristas,197,,Colonia,Hermanos Flores Magón,61820,"Calle Mártires Agraristas 197, Colonia Hermanos Flores Magón, Turicato, Michoacán, CP. 61820",19.09940950619296,-101.52133273386248,Validada,Anuario Estadístico 2025,
U_ISSSTE_504,MNIST000511,016-210-05,Subrogada,En Operación,Consultorio de Atención Familiar Villa Escalante (Santa Clara),CAF Villa Escalante (Santa Clara),Villa Escalante (Santa Clara),Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Salvador Escalante,Michoacán,Calle,Fragua,40,,Colonia,El Artesano,61800,"Calle Fragua 40, Colonia El Artesano, Salvador Escalante, Michoacán, CP. 61800",19.4104102025718,-101.63391137177705,Validada,Anuario Estadístico 2025,
U_ISSSTE_505,MNIST000190,016-210-06,Propia,En Operación,Unidad de Medicina Familiar Tacámbaro de Codallos,UMF Tacámbaro de Codallos,Tacámbaro de Codallos,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Tacámbaro,Michoacán,Calle,Pino Suárez,351,,Colonia,Centro,61650,"Calle Pino Suárez 351, Colonia Centro, Tacámbaro, Michoacán, CP. 61650",19.233596901199476,-101.4538224704187,Validada,Anuario Estadístico 2025,
U_ISSSTE_506,MNIST000021,016-210-07,Propia,En Operación,Unidad de Medicina Familiar Ario de Rosales,UMF Ario de Rosales,Ario de Rosales,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Ario,Michoacán,Carretera,Federal 120 (Apatzingán-Pátzcuaro),S/N,,Colonia,7 de Marzo,61830,"Carretera Federal 120 (Apatzingán-Pátzcuaro) S/N, Colonia 7 de Marzo, Ario, Michoacán, CP. 61830",19.214437832368922,-101.70199682237552,Validada,Anuario Estadístico 2025,
U_ISSSTE_507,MNIST000185,016-211-00,Propia,En Operación,Clínica Hospital Sahuayo,CH Sahuayo,Sahuayo,Clínica Hospital,CH,Segundo Nivel,Primer Nivel,ISSSTE,Michoacán,Sahuayo,Michoacán,Boulevard,Lázaro Cárdenas,382,,Colonia,Noria de Montes,59000,"Boulevard Lázaro Cárdenas 382, Colonia Noria de Montes, Sahuayo, Michoacán, CP. 59000",20.05077577701948,-102.71740007359416,Validada,Anuario Estadístico 2025,
U_ISSSTE_508,MNIST000086,016-211-01,En Proceso de Regularización,En Operación,Unidad de Medicina Familiar Jiquilpan de Juárez,UMF Jiquilpan de Juárez,Jiquilpan de Juárez,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Jiquilpan,Michoacán,Avenida,Presidente Lázaro Cárdenas Norte,174,,Colonia,Centro,59510,"Avenida Presidente Lázaro Cárdenas Norte 174, Colonia Centro, Jiquilpan, Michoacán, CP. 59510",19.994787857002482,-102.7173926480442,Solicitar Validación,Anuario Estadístico 2025,Se menciona que la unidad propiedad del ISSSTE está en mal estado y se movio a una farmacia
U_ISSSTE_509,MNIST000453,016-211-02,Subrogada,En Operación,Consultorio de Atención Familiar Pajacuarán,CAF Pajacuarán,Pajacuarán,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Pajacuarán,Michoacán,Calle,Niños Héroes,11,,Colonia,Alto,59180,"Calle Niños Héroes 11, Colonia Alto, Pajacuarán, Michoacán, CP. 59180",20.117425077937867,-102.56960895614019,Solicitar Validación,Anuario Estadístico 2025,Se menciona en las capturas que la clínica cambio de dirección
U_ISSSTE_510,MNIST000412,016-211-03,Subrogada,En Operación,Consultorio de Atención Familiar San José de Gracia,CAF San José de Gracia,San José de Gracia,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Marcos Castellanos,Michoacán,Calle,Morelos,25,,Colonia,Centro,59500,"Calle Morelos 25, Colonia Centro, Marcos Castellanos, Michoacán, CP. 59500",19.989489915322245,-103.01919816069513,Validada,Anuario Estadístico 2025,
U_ISSSTE_511,MNIST000622,016-211-04,Subrogada,En Operación,Consultorio de Atención Familiar Venustiano Carranza,CAF Venustiano Carranza,Venustiano Carranza,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Venustiano Carranza,Michoacán,Calle,2 de Abril,71,,Colonia,Centro,59160,"Calle 2 de Abril 71, Colonia Centro, Venustiano Carranza, Michoacán, CP. 59160",20.11361996664341,-102.65411121007318,Solicitar Validación,Anuario Estadístico 2025,Google Maps no está disponible en la zona
U_ISSSTE_512,MNIST000103,016-212-00,Propia,En Operación,"Clínica Hospital R. Flores Magón, Lázaro Cárdenas","CH R. Flores Magón, Lázaro Cárdenas","R. Flores Magón, Lázaro Cárdenas",Clínica Hospital,CH,Segundo Nivel,Primer Nivel,ISSSTE,Michoacán,Lázaro Cárdenas,Michoacán,Avenida,Morelos,S/N,,Sector,2do Fideicomiso,60953,"Avenida Morelos S/N, Sector 2do Fideicomiso, Lázaro Cárdenas, Michoacán, CP. 60953",17.96012351614033,-102.2047083978169,Validada,Anuario Estadístico 2025,
U_ISSSTE_513,MNIST000033,016-212-01,Propia,En Operación,Unidad de Medicina Familiar Arteaga,UMF Arteaga,Arteaga,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Arteaga,Michoacán,Calle,Emiliano Zapata,150,,Colonia,La Castañeda,60920,"Calle Emiliano Zapata 150, Colonia La Castañeda, Arteaga, Michoacán, CP. 60920",18.356230297641122,-102.28550169453897,Validada,Anuario Estadístico 2025,
U_ISSSTE_514,MNIST000115,016-212-04,Propia,En Operación,Unidad de Medicina Familiar El Ranchito,UMF El Ranchito,El Ranchito,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Lázaro Cárdenas,Michoacán,Avenida,Rayón,11,,Barrio,Tercero,60800,"Avenida Rayón 11, Barrio Tercero, Lázaro Cárdenas, Michoacán, CP. 60800",18.702300061089748,-103.66419583081179,Validada,Anuario Estadístico 2025,
U_ISSSTE_515,MNIST000214,016-213-00,Propia,En Operación,Clínica Hospital Zacapu,CH Zacapu,Zacapu,Clínica Hospital,CH,Segundo Nivel,Primer Nivel,ISSSTE,Michoacán,Zacapu,Michoacán,Avenida,Universidad,784,,Colonia,Miguel Ángel de Quevedo,58660,"Avenida Universidad 784, Colonia Miguel Ángel de Quevedo, Zacapu, Michoacán, CP. 58660",19.809998194718347,-101.79468593634144,Validada,Anuario Estadístico 2025,
U_ISSSTE_516,MNIST000301,016-213-01,Subrogada,En Operación,Consultorio de Atención Familiar Coeneo de la Libertad,CAF Coeneo de la Libertad,Coeneo de la Libertad,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Coeneo,Michoacán,Calle,Morelos Sur,433,,Colonia,Centro,58400,"Calle Morelos Sur 433, Colonia Centro, Coeneo, Michoacán, CP. 58400",19.817395528382008,-101.58682516177754,Validada,Anuario Estadístico 2025,
U_ISSSTE_517,MNIST000383,016-213-02,Subrogada,En Operación,Consultorio de Atención Familiar Huaniqueo,CAF Huaniqueo,Huaniqueo,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Huaniqueo,Michoacán,Avenida,Morelos Sur,88,,Localidad,Huaniqueo de Morales,58360,"Avenida Morelos Sur 88, Localidad Huaniqueo de Morales, Huaniqueo, Michoacán, CP. 58360",19.8984399789016,-101.50563312060362,Validada,Anuario Estadístico 2025,
U_ISSSTE_518,MNIST000424,016-214-00,Propia,En Operación,Clínica de Medicina Familiar Morelia,CMF Morelia,Morelia,Clínica de Medicina Familiar,CMF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Morelia,Michoacán,Calle,Trabajadores de la Agricultura,285,,Unidad Habitacional,FOVISSSTE Morelos,58120,"Calle Trabajadores de la Agricultura 285, Unidad Habitacional FOVISSSTE Morelos, Morelia, Michoacán, CP. 58120",19.727772995650103,-101.18052480551857,Validada,Anuario Estadístico 2025,
U_ISSSTE_519,MNIST000313,016-214-01,Subrogada,En Operación,Consultorio de Atención Familiar Contepec,CAF Contepec,Contepec,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Contepec,Michoacán,Avenida,Juárez,58,,Colonia,Centro,61020,"Avenida Juárez 58, Colonia Centro, Contepec, Michoacán, CP. 61020",19.95149104685822,-100.16516919547269,Validada,Anuario Estadístico 2025,
U_ISSSTE_520,MNIST000091,016-214-02,Propia,En Operación,Unidad de Medicina Familiar Maravatío de Ocampo,UMF Maravatío de Ocampo,Maravatío de Ocampo,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Maravatío,Michoacán,Calle,El Roble,26,,Unidad Habitacional,FOVISSSTE Arboledas,61252,"Calle El Roble 26, Unidad Habitacional FOVISSSTE Arboledas, Maravatío, Michoacán, CP. 61252",19.901329146928813,-100.44649870785517,Validada,Anuario Estadístico 2025,
U_ISSSTE_521,MNIST000161,016-214-03,Propia,En Operación,Unidad de Medicina Familiar Puruándiro,UMF Puruándiro,Puruándiro,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Puruándiro,Michoacán,Calle,Arquímides,135,,Fraccionamiento,Vista Bella,58503,"Calle Arquímides 135, Fraccionamiento Vista Bella, Puruándiro, Michoacán, CP. 58503",20.09060316256408,-101.50614955183613,Validada,Anuario Estadístico 2025,
U_ISSSTE_522,MNIST000494,016-214-04,Subrogada,En Operación,Consultorio de Atención Familiar Queréndaro,CAF Queréndaro,Queréndaro,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Queréndaro,Michoacán,Calle,Juárez Norte,322,,Colonia,Centro,58980,"Calle Juárez Norte 322, Colonia Centro, Queréndaro, Michoacán, CP. 58980",19.810555304156146,-100.88491538008303,Validada,Anuario Estadístico 2025,
U_ISSSTE_523,MNIST000576,016-214-05,Subrogada,En Operación,Consultorio de Atención Familiar Tlalpujahua,CAF Tlalpujahua,Tlalpujahua,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Tlalpujahua,Michoacán,Calle,José María y Morelos,12,,Colonia,Centro,61060,"Calle José María y Morelos 12, Colonia Centro, Tlalpujahua, Michoacán, CP. 61060",19.804680711018477,-100.17323672638787,Validada,Anuario Estadístico 2025,
U_ISSSTE_524,MNIST000436,016-214-06,Subrogada,En Operación,Consultorio de Atención Familiar Villa Morelos,CAF Villa Morelos,Villa Morelos,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Morelos,Michoacán,Calle,Luis Galicia,8,,Colonia,Centro,58800,"Calle Luis Galicia 8, Colonia Centro, Morelos, Michoacán, CP. 58800",20.00196936872167,-101.41298031760456,Validada,Anuario Estadístico 2025,
U_ISSSTE_525,MNIST000663,016-214-08,Subrogada,En Operación,Consultorio de Atención Familiar Zinapécuaro de Figueroa,CAF Zinapécuaro de Figueroa,Zinapécuaro de Figueroa,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Zinapécuaro,Michoacán,Avenida,Hidalgo,7,,Colonia,Centro,58930,"Avenida Hidalgo 7, Colonia Centro, Zinapécuaro, Michoacán, CP. 58930",19.859718763765034,-100.82534524683966,Validada,Anuario Estadístico 2025,
U_ISSSTE_526,MNIST000354,016-214-09,Subrogada,En Operación,Consultorio de Atención Familiar Epitacio Huerta,CAF Epitacio Huerta,Epitacio Huerta,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Epitacio Huerta,Michoacán,Calle,Hidalgo,41,,Colonia,Centro,61000,"Calle Hidalgo 41, Colonia Centro, Epitacio Huerta, Michoacán, CP. 61000",20.134771648321625,-100.29575119010785,Validada,Anuario Estadístico 2025,
U_ISSSTE_527,MNIST000371,016-214-10,Subrogada,En Operación,Consultorio de Atención Familiar Huandacareo,CAF Huandacareo,Huandacareo,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Huandacareo,Michoacán,Calle,5 de Mayo,3,,Colonia,Centro,58820,"Calle 5 de Mayo 3, Colonia Centro, Huandacareo, Michoacán, CP. 58820",19.99139181889779,-101.27637477806117,Solicitar Validación,Anuario Estadístico 2025,Las coordenadas envian a una casa
U_ISSSTE_528,PENDIENTE,016-214-11,Subrogada,En Operación,Consultorio de Atención Familiar Acuitzio,CAF Acuitzio,Acuitzio,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Acuitzio,Michoacán,Calle,del Panteón,21,,Colonia,Centro,58460,"Calle del Panteón 21, Colonia Centro, Acuitzio, Michoacán, CP. 58460",19.499165630183924,-101.33626585830632,Validada,Anuario Estadístico 2025,
U_ISSSTE_529,PENDIENTE,016-214-12,Subrogada,En Operación,Consultorio de Atención Familiar Cuitzeo,CAF Cuitzeo,Cuitzeo,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Michoacán,Cuitzeo,Michoacán,Calle,José María Morelos Sur,49,,Barrio,El Calvario,58840,"Calle José María Morelos Sur 49, Barrio El Calvario, Cuitzeo, Michoacán, CP. 58840",19.965169867224695,-101.14029005161963,Validada,Anuario Estadístico 2025,
U_ISSSTE_530,PENDIENTE,016-214-13,Convenio,En Operación,Consultorio Médico en Centro de Trabajo SEP (Morelia),CMCT SEP (Morelia),SEP (Morelia),Consultorio Médico en Centro de Trabajo,CMCT,Primer Nivel,No Aplica,ISSSTE,Michoacán,Morelia,Michoacán,Avenida,Siervo de la Nación,1204,,Colonia,Sentimientos de la Nación,58178,"Avenida Siervo de la Nación 1204, Colonia Sentimientos de la Nación, Morelia, Michoacán, CP. 58178",19.685415396052054,-101.23326231442375,Validada,Anuario Estadístico 2025,
U_ISSSTE_531,MSIST000025,017-205-00,Propia,En Operación,"Clínica Hospital Dr. Rafael Barba Ocampo, Cuautla","CH Dr. Rafael Barba Ocampo, Cuautla","Dr. Rafael Barba Ocampo, Cuautla",Clínica Hospital,CH,Segundo Nivel,Primer Nivel,ISSSTE,Morelos,Cuautla,Morelos,Calle,Asturias y Lobera,163,,Colonia,Centro,62740,"Calle Asturias y Lobera 163, Colonia Centro, Cuautla, Morelos, CP. 62740",18.813765543076865,-98.94748485786693,Validada,Anuario Estadístico 2025,
U_ISSSTE_532,MSIST000071,017-205-01,Propia,En Operación,Unidad de Medicina Familiar Jonacatepec,UMF Jonacatepec,Jonacatepec,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Morelos,Jonacatepec de Leandro Valle,Morelos,Calle,Hidalgo,22,,Colonia,Centro,62930,"Calle Hidalgo 22, Colonia Centro, Jonacatepec de Leandro Valle, Morelos, CP. 62930",18.680998602609822,-98.80315068395724,Validada,Anuario Estadístico 2025,
U_ISSSTE_533,MSIST000211,017-205-02,Rentada,En Operación,Consultorio de Atención Familiar Tepalcingo,CAF Tepalcingo,Tepalcingo,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Morelos,Tepalcingo,Morelos,Calle,5 de Mayo,43,,Colonia,Guadalupe,62920,"Calle 5 de Mayo 43, Colonia Guadalupe, Tepalcingo, Morelos, CP. 62920",18.598060960815726,-98.84819393928822,Validada,Anuario Estadístico 2025,
U_ISSSTE_534,MSIST000252,017-205-03,Subrogada,En Operación,Consultorio de Atención Familiar Tlayacapan,CAF Tlayacapan,Tlayacapan,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Morelos,Tlayacapan,Morelos,Carretera,Xochimilco-Oaxtepec,15,,Colonia,Texalo,62544,"Carretera Xochimilco-Oaxtepec 15, Colonia Texalo, Tlayacapan, Morelos, CP. 62544",18.942803546748387,-98.9765114691708,Solicitar Validación,Anuario Estadístico 2025,"Coordenadas cercanas a un consultorio, pero sin existir forma de comprobar una CAF"
U_ISSSTE_535,MSIST000141,017-205-04,Rentada,En Operación,Consultorio de Atención Familiar Cd. Ayala,CAF Cd. Ayala,Cd. Ayala,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Morelos,Ayala,Morelos,Calle,Rodrigo Avelar,4,,Colonia,Centro,62700,"Calle Rodrigo Avelar 4, Colonia Centro, Ayala, Morelos, CP. 62700",18.767346394518057,-98.98165794797123,Validada,Anuario Estadístico 2025,
U_ISSSTE_536,MSIST000112,017-205-05,Propia,En Operación,Unidad de Medicina Familiar Yautepec,UMF Yautepec,Yautepec,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Morelos,Yautepec,Morelos,Paseo,Tlahuica,S/N,,Colonia,Las Paracas,62733,"Paseo Tlahuica S/N, Colonia Las Paracas, Yautepec, Morelos, CP. 62733",18.872743862896524,-99.07709779613289,Validada,Anuario Estadístico 2025,
U_ISSSTE_537,MSIST000276,017-205-06,Propia,En Operación,Unidad de Medicina Familiar Yecapixtla,UMF Yecapixtla,Yecapixtla,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Morelos,Yecapixtla,Morelos,Carretera,Yecapixtla-Achichipico,S/N,,Colonia,Aquiles Serdán,62823,"Carretera Yecapixtla-Achichipico S/N, Colonia Aquiles Serdán, Yecapixtla, Morelos, CP. 62823",18.8933860151643,-98.86295280482547,Validada,Anuario Estadístico 2025,
U_ISSSTE_538,MSIST000281,017-205-07,Rentada,En Operación,Consultorio de Atención Familiar Zacualpan de Amilpas,CAF Zacualpan de Amilpas,Zacualpan de Amilpas,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Morelos,Zacualpan de Amilpas,Morelos,Carretera,Cuautla-Tlacotepec,S/N,,Barrio,de San Nicolás,62890,"Carretera Cuautla-Tlacotepec S/N, Barrio de San Nicolás, Zacualpan de Amilpas, Morelos, CP. 62890",18.794646919189223,-98.76641304087414,Validada,Anuario Estadístico 2025,
U_ISSSTE_539,MSIST000235,017-205-08,Convenio,En Operación,Consultorio de Atención Familiar Tetela del Volcán,CAF Tetela del Volcán,Tetela del Volcán,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Morelos,Tetela del Volcán,Morelos,Calle,Calvario,S/N,,Barrio,de Santiago,62800,"Calle Calvario S/N, Barrio de Santiago, Tetela del Volcán, Morelos, CP. 62800",18.89301966239523,-98.73332714510376,Validada,Anuario Estadístico 2025,
U_ISSSTE_540,MSIST000136,017-205-09,Rentada,En Operación,Consultorio de Atención Familiar Axochiapan,CAF Axochiapan,Axochiapan,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Morelos,Axochiapan,Morelos,Calle,Galeana,26,,Colonia,Centro,62950,"Calle Galeana 26, Colonia Centro, Axochiapan, Morelos, CP. 62950",18.504026333838002,-98.75516578905618,Validada,Anuario Estadístico 2025,
U_ISSSTE_541,MSIST000310,017-205-11,Convenio,En Operación,Consultorio de Atención Familiar Atlatlahucan,CAF Atlatlahucan,Atlatlahucan,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Morelos,Atlatlahucan,Morelos,Calle,Galeana,S/N,,Barrio,Santa Ana,62840,"Calle Galeana S/N, Barrio Santa Ana, Atlatlahucan, Morelos, CP. 62840",18.933792387729564,-98.90085264335363,Validada,Anuario Estadístico 2025,
